EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,HireDate,TenureYears,BusinessTravel,DistanceFromHomeKM,MonthlyIncome,YearsSinceLastPromotion,NumCompaniesWorked,WorkLifeBalance,EnvironmentSatisfaction,JobSatisfaction,OverTime,PerformanceRating,TrainingTimesLastYear,Attrition
1201,34,Male,Single,Operations,Logistics Coordinator,Master's,2020-11-04,5,Travel_Rarely,2,75412,0,2,3,2,3,No,3,1,No
1202,41,Male,Single,Sales,Sales Manager,Bachelor's,2024-01-21,1,Non-Travel,6,50413,1,2,2,3,2,Yes,3,0,No
1203,33,Female,Married,Customer Support,Support Team Lead,PhD,2017-11-30,8,Travel_Rarely,1,58045,1,2,1,3,3,No,3,1,Yes
1204,27,Female,Divorced,Operations,Operations Manager,Bachelor's,2024-07-27,1,Travel_Rarely,14,45825,0,2,4,2,3,No,3,3,No
1205,43,Male,Single,Operations,Logistics Coordinator,Master's,2023-05-23,2,Non-Travel,3,59373,2,1,3,3,3,No,3,1,No
1206,43,Male,Married,Operations,Operations Manager,Bachelor's,2015-05-23,10,Travel_Rarely,12,67268,3,3,3,4,4,Yes,4,3,No
1207,21,Male,Single,Sales,Sales Manager,Master's,2024-09-22,1,Travel_Rarely,12,56588,1,3,4,2,4,Yes,1,1,No
1208,32,Female,Married,Finance,Financial Analyst,Bachelor's,2018-03-19,7,Travel_Rarely,1,53955,0,0,2,4,4,No,3,2,No
1209,48,Female,Married,Marketing,Marketing Manager,Bachelor's,2022-08-02,3,Travel_Frequently,21,59078,2,0,2,4,1,Yes,3,2,No
1210,28,Female,Divorced,Sales,Sales Executive,Master's,2022-06-20,3,Non-Travel,1,48954,1,3,2,4,2,Yes,5,3,Yes
1211,33,Female,Single,Marketing,Marketing Manager,Master's,2015-02-01,10,Non-Travel,7,75551,2,3,2,3,3,No,4,1,No
1212,24,Male,Married,Finance,Accountant,Master's,2024-04-01,1,Travel_Rarely,3,60450,1,2,3,4,1,No,4,4,No
1213,31,Male,Single,Sales,Sales Manager,Bachelor's,2023-10-11,2,Travel_Frequently,11,55974,0,2,1,3,3,No,3,1,No
1214,28,Male,Married,Customer Support,Support Associate,High School,2024-11-03,1,Travel_Rarely,6,27092,0,2,4,3,2,No,5,0,No
1215,35,Female,Married,Customer Support,Support Team Lead,Bachelor's,2019-11-25,6,Travel_Rarely,2,54706,5,0,4,3,4,No,4,0,No
1216,33,Male,Married,Sales,Account Manager,Bachelor's,2025-04-05,0,Travel_Rarely,4,76233,0,3,3,4,1,Yes,4,6,No
1217,30,Male,Married,Marketing,Content Specialist,PhD,2024-12-24,1,Travel_Frequently,1,68485,1,3,1,3,4,No,4,5,Yes
1218,31,Female,Married,Engineering,QA Engineer,Bachelor's,2025-11-21,0,Travel_Frequently,6,117557,0,4,4,2,2,Yes,4,3,Yes
1219,46,Male,Single,Engineering,Senior Engineer,High School,2025-11-07,0,Non-Travel,6,86279,0,1,3,2,3,Yes,4,2,Yes
1220,36,Male,Single,Sales,Account Manager,Bachelor's,2025-09-29,0,Travel_Rarely,2,68858,0,2,4,1,4,No,3,3,No
1221,41,Male,Single,Engineering,QA Engineer,Master's,2020-07-26,5,Non-Travel,8,117017,4,4,2,3,3,No,5,0,No
1222,38,Female,Married,Finance,Accountant,Bachelor's,2013-02-06,12,Non-Travel,5,99165,0,2,3,2,3,No,4,1,No
1223,23,Male,Married,Operations,Operations Manager,PhD,2022-07-25,3,Non-Travel,9,52138,0,0,3,3,1,No,3,2,No
1224,21,Female,Single,Operations,Logistics Coordinator,Master's,2024-12-31,1,Non-Travel,2,52839,1,1,3,3,2,No,4,1,No
1225,45,Female,Married,Sales,Sales Executive,Bachelor's,2019-05-13,6,Travel_Rarely,1,46701,2,2,3,4,4,Yes,3,3,No
1226,39,Male,Married,Sales,Sales Manager,Master's,2024-09-21,1,Travel_Rarely,2,59082,0,2,3,4,3,No,5,2,No
1227,38,Female,Married,Engineering,Software Engineer,High School,2024-07-24,1,Non-Travel,19,56083,0,1,2,3,3,Yes,4,0,No
1228,46,Male,Single,Sales,Account Manager,Bachelor's,2025-07-16,0,Non-Travel,1,71760,0,1,2,3,3,No,4,2,No
1229,36,Male,Single,Operations,Logistics Coordinator,Bachelor's,2024-07-07,1,Travel_Rarely,5,53820,0,3,3,3,1,No,4,3,Yes
1230,21,Female,Married,Marketing,Marketing Manager,Bachelor's,2025-08-14,0,Travel_Rarely,9,49223,0,2,3,2,2,Yes,3,5,No
1231,33,Male,Single,Customer Support,Support Team Lead,Master's,2023-08-22,2,Non-Travel,1,45534,0,3,2,3,2,No,3,6,No
1232,38,Male,Single,Engineering,QA Engineer,Master's,2026-01-01,0,Travel_Rarely,9,101471,0,2,4,1,2,No,4,2,Yes
1233,26,Male,Single,Human Resources,HR Associate,Master's,2019-12-24,6,Non-Travel,7,37284,0,1,4,3,1,No,4,0,No
1234,23,Male,Single,Customer Support,Support Associate,Bachelor's,2025-02-03,0,Travel_Rarely,7,29577,0,0,3,3,3,No,3,1,No
1235,35,Male,Single,Engineering,Engineering Manager,Bachelor's,2024-11-13,1,Travel_Rarely,10,125964,1,1,3,2,4,No,5,2,No
1236,39,Male,Divorced,Sales,Sales Executive,Master's,2014-05-27,11,Non-Travel,5,51526,2,1,4,4,2,No,3,2,No
1237,23,Female,Single,Customer Support,Support Associate,Bachelor's,2022-09-24,3,Non-Travel,13,36041,1,4,3,2,3,No,3,2,Yes
1238,26,Male,Single,Engineering,Senior Engineer,Master's,2019-12-06,6,Non-Travel,6,100092,2,3,2,2,4,No,2,4,No
1239,38,Male,Married,Marketing,Content Specialist,Master's,2023-08-07,2,Travel_Rarely,4,67393,2,1,3,4,3,No,4,2,No
1240,35,Male,Married,Customer Support,Support Associate,Master's,2023-09-30,2,Travel_Frequently,16,35081,0,2,1,3,4,No,3,4,No
1241,27,Male,Single,Marketing,Marketing Associate,Bachelor's,2022-09-20,3,Travel_Rarely,14,44178,0,3,2,3,2,No,4,1,No
1242,44,Female,Single,Customer Support,Support Associate,Bachelor's,2022-04-11,3,Travel_Rarely,1,37550,1,3,3,3,4,No,2,3,No
1243,25,Male,Single,Sales,Sales Executive,Bachelor's,2020-10-17,5,Non-Travel,7,49139,0,1,4,2,4,No,3,1,No
1244,29,Female,Single,Customer Support,Support Team Lead,Bachelor's,2016-06-27,9,Non-Travel,1,63939,2,3,2,1,3,No,3,3,No
1245,32,Female,Married,Operations,Operations Associate,Master's,2025-12-10,0,Non-Travel,15,33951,0,1,3,4,4,No,1,1,No
1246,27,Female,Single,Sales,Sales Executive,Bachelor's,2023-07-06,2,Travel_Rarely,4,42661,2,2,4,4,3,No,2,0,Yes
1247,22,Male,Married,Sales,Account Manager,High School,2023-09-18,2,Non-Travel,10,67877,2,1,4,3,2,No,5,2,No
1248,29,Male,Married,Engineering,Engineering Manager,Master's,2021-08-21,4,Travel_Frequently,10,150829,4,1,3,2,4,No,3,5,Yes
1249,37,Male,Single,Customer Support,Support Team Lead,Master's,2025-07-04,0,Non-Travel,9,37109,0,3,3,4,4,No,4,2,No
1250,34,Female,Married,Finance,Accountant,Bachelor's,2025-02-21,0,Travel_Rarely,13,57071,0,4,3,3,3,No,3,0,No
1251,36,Female,Single,Customer Support,Support Team Lead,High School,2017-11-02,8,Non-Travel,8,65236,0,2,3,3,4,No,1,4,No
1252,42,Male,Married,Operations,Operations Associate,Master's,2018-05-24,7,Travel_Rarely,2,48832,1,0,2,4,3,No,3,4,No
1253,42,Male,Divorced,Customer Support,Support Associate,Bachelor's,2025-12-07,0,Travel_Rarely,23,34738,0,3,3,2,4,Yes,3,2,No
1254,31,Male,Single,Sales,Sales Executive,PhD,2020-12-31,5,Non-Travel,28,45471,1,3,3,3,3,Yes,4,1,No
1255,32,Female,Married,Human Resources,HR Associate,Master's,2025-10-21,0,Travel_Rarely,7,38001,0,5,1,1,1,No,2,1,Yes
1256,33,Male,Single,Operations,Operations Manager,Master's,2025-05-26,0,Travel_Rarely,9,44903,0,3,4,3,2,No,2,1,Yes
1257,38,Female,Married,Sales,Sales Executive,Bachelor's,2023-08-31,2,Travel_Frequently,3,42931,0,2,4,4,3,No,3,3,No
1258,37,Male,Married,Sales,Account Manager,Master's,2025-10-24,0,Travel_Rarely,17,69790,0,1,2,4,3,Yes,4,1,No
1259,34,Male,Single,Sales,Sales Executive,Bachelor's,2021-09-11,4,Travel_Rarely,8,47268,0,1,4,4,4,No,3,3,Yes
1260,32,Female,Married,Sales,Sales Manager,High School,2021-05-19,4,Travel_Rarely,8,60939,0,0,3,2,3,Yes,4,4,No
1261,23,Male,Single,Sales,Sales Executive,PhD,2024-02-15,1,Travel_Rarely,1,35876,0,2,3,2,4,Yes,4,1,Yes
1262,23,Male,Married,Customer Support,Support Team Lead,Bachelor's,2023-08-06,2,Non-Travel,3,43565,0,2,3,4,4,No,4,4,No
1263,39,Female,Married,Human Resources,Recruiter,Bachelor's,2023-04-09,2,Travel_Rarely,8,62451,1,0,3,2,3,No,5,1,No
1264,44,Male,Single,Finance,Finance Manager,Bachelor's,2023-09-26,2,Travel_Rarely,4,88201,1,3,3,3,3,Yes,3,1,No
1265,28,Male,Married,Marketing,Content Specialist,Master's,2019-10-10,6,Non-Travel,1,74040,2,2,3,2,3,No,4,0,No
1266,48,Female,Single,Sales,Sales Executive,Bachelor's,2022-12-09,3,Travel_Frequently,5,37465,0,3,3,3,2,No,2,2,No
1267,29,Male,Married,Operations,Operations Manager,Master's,2022-09-11,3,Travel_Rarely,12,47390,0,2,2,3,4,No,4,3,No
1268,25,Male,Divorced,Sales,Sales Executive,Master's,2020-09-18,5,Travel_Frequently,1,48746,0,2,4,3,1,No,3,2,No
1269,28,Male,Married,Sales,Sales Executive,Master's,2024-09-08,1,Non-Travel,9,40988,0,0,3,1,4,No,4,0,No
1270,22,Female,Married,Sales,Account Manager,Master's,2023-04-24,2,Travel_Rarely,1,75012,2,1,4,3,2,No,3,2,No
1271,31,Male,Married,Engineering,Engineering Manager,Bachelor's,2025-09-26,0,Travel_Frequently,5,123129,0,0,3,3,4,Yes,3,2,No
1272,42,Female,Single,Engineering,Senior Engineer,Master's,2018-08-04,7,Travel_Rarely,1,93407,2,3,4,2,3,No,4,2,No
1273,35,Male,Divorced,Customer Support,Support Associate,Bachelor's,2020-12-29,5,Non-Travel,10,38511,0,2,4,4,4,Yes,4,5,No
1274,22,Female,Married,Marketing,Content Specialist,Bachelor's,2023-11-22,2,Travel_Rarely,4,75484,2,0,2,1,1,Yes,4,6,Yes
1275,30,Male,Single,Sales,Sales Executive,High School,2022-07-29,3,Non-Travel,12,43472,0,1,2,4,4,No,5,3,No
1276,23,Female,Divorced,Sales,Account Manager,Bachelor's,2023-03-17,2,Travel_Rarely,9,85263,1,2,2,1,3,No,1,1,No
1277,44,Female,Single,Sales,Account Manager,Bachelor's,2025-07-14,0,Travel_Rarely,1,68434,0,3,3,2,3,No,3,4,No
1278,50,Female,Single,Finance,Accountant,Bachelor's,2019-03-17,6,Non-Travel,5,74073,2,1,1,2,2,No,3,1,No
1279,30,Male,Married,Marketing,Content Specialist,High School,2024-11-01,1,Travel_Frequently,9,65871,1,2,2,3,1,No,5,0,No
1280,53,Female,Single,Marketing,Content Specialist,Bachelor's,2021-04-29,4,Travel_Frequently,15,84343,0,1,3,1,2,No,4,3,Yes
1281,21,Female,Married,Sales,Sales Manager,High School,2024-01-19,1,Travel_Rarely,5,56154,1,3,2,3,1,No,3,2,No
1282,21,Male,Married,Finance,Accountant,Bachelor's,2024-11-25,1,Non-Travel,2,65361,0,3,1,1,2,No,3,3,No
1283,34,Male,Single,Operations,Logistics Coordinator,Bachelor's,2020-02-25,5,Travel_Rarely,8,68488,0,2,3,3,4,Yes,3,3,No
1284,28,Female,Divorced,Engineering,Software Engineer,Master's,2025-06-27,0,Non-Travel,9,58804,0,3,2,3,4,No,3,1,No
1285,49,Female,Single,Sales,Account Manager,Bachelor's,2012-02-04,13,Travel_Rarely,1,114351,0,2,3,1,3,No,3,4,No
1286,27,Female,Married,Operations,Operations Associate,Bachelor's,2023-01-18,2,Travel_Rarely,19,34410,2,3,2,3,2,No,5,1,Yes
1287,26,Male,Married,Engineering,Senior Engineer,Bachelor's,2019-06-25,6,Non-Travel,14,104898,2,8,2,4,4,Yes,3,2,Yes
1288,29,Male,Married,Customer Support,Support Team Lead,High School,2025-07-11,0,Travel_Rarely,1,45942,0,2,2,2,2,No,4,1,No
1289,34,Male,Married,Marketing,Marketing Manager,Bachelor's,2023-10-04,2,Non-Travel,9,51413,0,3,4,3,4,Yes,4,4,Yes
1290,38,Male,Married,Sales,Sales Executive,High School,2019-04-28,6,Travel_Frequently,7,51912,3,5,3,4,3,No,4,1,No
1291,39,Male,Married,Marketing,Marketing Associate,Bachelor's,2024-04-03,1,Travel_Rarely,1,44586,0,4,3,1,3,No,5,1,No
1292,24,Male,Single,Marketing,Marketing Manager,Bachelor's,2024-06-27,1,Travel_Rarely,15,52052,1,2,2,2,2,Yes,4,2,Yes
1293,23,Female,Single,Engineering,Senior Engineer,Master's,2022-03-12,3,Travel_Rarely,6,107164,3,2,3,2,4,Yes,4,2,No
1294,25,Female,Single,Engineering,Engineering Manager,Bachelor's,2020-11-26,5,Travel_Frequently,4,140496,0,2,2,2,2,No,3,1,No
1295,29,Female,Married,Engineering,Engineering Manager,High School,2025-08-30,0,Travel_Frequently,10,143830,0,2,4,4,4,Yes,3,1,No
1296,26,Female,Single,Sales,Sales Manager,Bachelor's,2019-11-27,6,Non-Travel,35,60019,0,5,2,2,2,Yes,5,0,No
1297,21,Male,Married,Finance,Finance Manager,Bachelor's,2024-08-11,1,Travel_Rarely,3,87464,0,2,4,4,4,Yes,3,0,No
1298,32,Male,Single,Human Resources,HR Manager,Master's,2021-12-30,4,Non-Travel,4,51198,1,1,4,4,3,Yes,3,2,No
1299,30,Female,Single,Sales,Sales Executive,High School,2023-12-05,2,Travel_Frequently,1,41266,1,1,4,4,2,No,2,3,No
1300,32,Female,Single,Marketing,Content Specialist,Master's,2022-03-03,3,Travel_Rarely,26,60776,1,1,4,2,3,No,4,1,No
1301,32,Female,Single,Operations,Logistics Coordinator,Bachelor's,2015-10-18,10,Travel_Rarely,6,72109,2,2,3,3,3,No,3,1,No
1302,31,Female,Single,Marketing,Marketing Manager,Bachelor's,2023-09-19,2,Travel_Rarely,24,52146,1,1,2,2,3,No,2,1,No
1303,25,Male,Married,Customer Support,Support Associate,Bachelor's,2025-03-09,0,Travel_Rarely,11,34242,0,3,4,2,3,Yes,5,1,No
1304,40,Male,Married,Engineering,QA Engineer,High School,2024-08-24,1,Non-Travel,5,89006,1,3,4,4,1,Yes,2,2,No
1305,35,Male,Married,Sales,Sales Executive,High School,2022-11-11,3,Travel_Rarely,11,45195,0,0,3,4,3,No,3,2,No
1306,24,Female,Married,Customer Support,Support Team Lead,Bachelor's,2024-05-22,1,Travel_Rarely,6,40492,1,2,2,2,4,Yes,2,2,No
1307,36,Male,Married,Sales,Sales Executive,Master's,2022-11-04,3,Travel_Rarely,1,49579,3,4,2,4,1,No,2,3,No
1308,34,Male,Married,Sales,Sales Executive,Master's,2024-12-17,1,Travel_Rarely,3,37944,0,1,3,4,2,No,3,1,Yes
1309,26,Male,Single,Sales,Sales Executive,Bachelor's,2021-10-06,4,Travel_Rarely,15,48586,0,2,3,2,4,No,4,1,No
1310,31,Male,Single,Sales,Account Manager,Bachelor's,2023-05-09,2,Travel_Rarely,18,65960,0,1,3,1,3,No,4,2,Yes
1311,38,Male,Married,Customer Support,Support Associate,High School,2023-10-02,2,Travel_Rarely,2,36816,2,1,3,4,4,No,3,3,No
1312,36,Female,Single,Engineering,Software Engineer,Master's,2020-10-25,5,Travel_Rarely,13,77381,3,1,3,4,4,No,3,6,No
1313,26,Female,Married,Engineering,Software Engineer,Bachelor's,2025-11-17,0,Travel_Rarely,2,52486,0,2,3,3,2,Yes,5,1,No
1314,36,Male,Married,Sales,Sales Executive,Bachelor's,2025-11-01,0,Travel_Rarely,18,40650,0,2,4,3,3,No,4,2,No
1315,24,Male,Married,Operations,Logistics Coordinator,Bachelor's,2024-02-04,1,Travel_Frequently,1,61649,1,5,2,2,2,Yes,3,1,Yes
1316,27,Male,Married,Sales,Account Manager,High School,2024-11-28,1,Travel_Rarely,1,65443,1,1,3,3,4,No,4,5,No
1317,32,Female,Single,Sales,Account Manager,Master's,2023-10-06,2,Non-Travel,7,65835,2,5,2,3,3,No,1,2,No
1318,41,Female,Married,Sales,Sales Executive,Master's,2022-07-04,3,Non-Travel,1,48696,0,3,4,2,3,Yes,5,2,No
1319,48,Male,Single,Sales,Sales Executive,Bachelor's,2024-11-18,1,Travel_Rarely,2,41888,1,4,2,3,3,No,1,2,No
1320,31,Female,Married,Sales,Account Manager,Bachelor's,2015-12-08,10,Non-Travel,5,98109,3,2,2,1,4,No,4,0,No
1321,32,Male,Single,Marketing,Marketing Associate,Bachelor's,2025-11-08,0,Travel_Rarely,1,33175,0,2,3,4,4,No,4,3,No
1322,21,Female,Married,Engineering,QA Engineer,Bachelor's,2025-12-28,0,Travel_Frequently,3,93560,0,1,4,2,4,Yes,5,2,No
1323,48,Female,Married,Sales,Sales Manager,Master's,2024-08-08,1,Travel_Frequently,13,56445,1,2,3,3,2,Yes,4,1,No
1324,22,Male,Single,Engineering,Software Engineer,Bachelor's,2023-09-27,2,Travel_Rarely,3,69513,2,2,3,3,3,No,4,1,No
1325,28,Female,Divorced,Sales,Sales Executive,Master's,2020-12-23,5,Non-Travel,5,46709,5,2,4,3,2,Yes,3,5,No
1326,30,Male,Married,Engineering,QA Engineer,Master's,2023-03-05,2,Travel_Rarely,20,117793,0,1,3,3,2,No,3,0,No
1327,35,Male,Married,Operations,Logistics Coordinator,Bachelor's,2022-08-11,3,Travel_Rarely,12,58692,0,1,3,4,3,Yes,3,1,No
1328,27,Female,Single,Sales,Account Manager,Bachelor's,2023-12-23,2,Non-Travel,1,66831,2,1,3,4,2,No,5,6,No
1329,31,Female,Married,Operations,Logistics Coordinator,Bachelor's,2019-11-19,6,Non-Travel,20,74283,3,1,3,3,2,No,4,2,Yes
1330,21,Female,Married,Sales,Account Manager,Bachelor's,2024-02-25,1,Travel_Rarely,3,71619,0,1,1,4,2,No,3,2,Yes
1331,34,Female,Married,Engineering,Engineering Manager,PhD,2024-01-06,1,Non-Travel,9,131848,1,1,1,4,2,No,4,2,Yes
1332,35,Female,Divorced,Sales,Account Manager,PhD,2021-06-26,4,Travel_Frequently,2,76795,0,0,4,2,2,Yes,3,3,Yes
1333,34,Male,Single,Sales,Sales Executive,Master's,2025-12-31,0,Travel_Rarely,4,39106,0,2,1,2,3,No,4,2,Yes
1334,28,Male,Married,Customer Support,Support Associate,High School,2025-05-24,0,Travel_Rarely,9,33938,0,3,2,3,1,No,4,1,No
1335,47,Female,Married,Engineering,Senior Engineer,Bachelor's,2011-10-18,14,Travel_Rarely,3,120157,2,3,2,4,1,Yes,3,2,No
1336,28,Female,Single,Customer Support,Support Associate,High School,2025-05-15,0,Travel_Rarely,2,26449,0,3,3,4,3,No,3,2,No
1337,32,Male,Married,Marketing,Content Specialist,Bachelor's,2024-02-07,1,Non-Travel,5,69041,1,3,2,3,3,Yes,2,2,No
1338,34,Male,Married,Operations,Operations Manager,Bachelor's,2023-05-12,2,Travel_Frequently,2,57079,1,1,4,3,3,Yes,3,1,No
1339,24,Male,Married,Sales,Sales Executive,Bachelor's,2021-07-12,4,Travel_Rarely,3,43951,2,2,4,2,3,Yes,4,5,No
1340,32,Male,Married,Human Resources,HR Manager,Bachelor's,2024-05-13,1,Travel_Rarely,3,54992,0,1,4,3,4,Yes,2,3,Yes
1341,35,Male,Married,Customer Support,Support Team Lead,Bachelor's,2025-10-15,0,Travel_Frequently,12,39661,0,3,4,2,1,No,3,4,No
1342,32,Female,Married,Sales,Sales Executive,Bachelor's,2025-03-29,0,Travel_Frequently,12,42341,0,1,2,3,3,No,3,1,No
1343,31,Male,Single,Operations,Logistics Coordinator,Bachelor's,2025-04-10,0,Non-Travel,7,57162,0,2,3,3,4,No,3,5,No
1344,30,Male,Single,Engineering,Engineering Manager,High School,2024-01-30,1,Travel_Rarely,19,136986,1,0,3,3,4,No,1,0,No
1345,46,Female,Single,Customer Support,Support Team Lead,Bachelor's,2025-05-10,0,Travel_Rarely,6,46368,0,1,4,4,4,No,3,0,Yes
1346,28,Male,Single,Engineering,QA Engineer,PhD,2023-04-18,2,Travel_Rarely,5,109031,2,1,4,4,2,No,3,1,No
1347,38,Male,Married,Operations,Operations Manager,Master's,2021-12-22,4,Travel_Rarely,4,43373,0,2,2,3,3,No,3,5,No
1348,42,Female,Married,Engineering,Engineering Manager,PhD,2025-10-28,0,Travel_Frequently,4,118470,0,0,3,3,3,No,3,3,No
1349,29,Female,Single,Sales,Sales Executive,Bachelor's,2024-12-17,1,Travel_Frequently,3,39548,1,6,3,2,4,Yes,3,0,Yes
1350,42,Female,Divorced,Human Resources,HR Manager,Bachelor's,2019-05-26,6,Travel_Rarely,8,55933,1,1,3,3,4,No,4,0,Yes
1351,41,Female,Married,Sales,Account Manager,Bachelor's,2024-06-17,1,Travel_Rarely,4,67782,1,3,3,4,3,No,4,0,No
1352,30,Female,Married,Engineering,Software Engineer,Bachelor's,2023-09-30,2,Travel_Rarely,2,57875,0,2,2,4,3,Yes,2,1,Yes
1353,49,Male,Single,Human Resources,Recruiter,Bachelor's,2025-03-30,0,Travel_Frequently,6,72790,0,0,2,4,1,No,5,0,Yes
1354,27,Male,Single,Customer Support,Support Team Lead,High School,2024-06-28,1,Travel_Rarely,1,40950,0,5,2,4,2,No,3,1,No
1355,35,Female,Single,Sales,Sales Manager,High School,2021-04-26,4,Travel_Rarely,2,61966,0,1,4,2,4,No,3,1,Yes
1356,31,Female,Married,Human Resources,Recruiter,Bachelor's,2014-07-25,11,Travel_Rarely,9,86975,5,3,3,4,1,No,4,0,No
1357,39,Female,Married,Engineering,Senior Engineer,Bachelor's,2025-05-13,0,Travel_Rarely,22,80229,0,3,4,1,4,No,2,1,No
1358,41,Female,Married,Sales,Account Manager,High School,2019-04-22,6,Travel_Rarely,20,83280,2,2,3,2,3,No,4,2,No
1359,37,Male,Married,Engineering,QA Engineer,Bachelor's,2024-05-16,1,Travel_Rarely,2,96161,1,5,2,3,3,No,4,2,No
1360,30,Male,Single,Marketing,Marketing Associate,Bachelor's,2015-07-25,10,Travel_Rarely,1,51708,3,0,3,1,3,No,3,1,No
1361,31,Male,Divorced,Engineering,QA Engineer,Master's,2025-03-30,0,Non-Travel,11,112771,0,2,4,3,4,No,3,2,No
1362,49,Male,Single,Operations,Operations Manager,PhD,2025-09-12,0,Travel_Frequently,4,44159,0,1,3,3,3,No,3,1,No
1363,33,Male,Married,Customer Support,Support Associate,Bachelor's,2019-08-15,6,Travel_Rarely,18,39098,4,1,1,2,4,No,5,0,Yes
1364,33,Female,Married,Sales,Sales Executive,High School,2024-03-18,1,Non-Travel,14,40982,1,1,3,3,3,No,3,2,No
1365,25,Female,Single,Customer Support,Support Associate,Bachelor's,2020-03-10,5,Travel_Rarely,34,37757,2,1,3,2,3,No,3,0,No
1366,45,Male,Married,Engineering,Senior Engineer,Master's,2025-06-23,0,Travel_Rarely,12,71621,0,4,4,2,1,No,4,1,No
1367,48,Male,Married,Sales,Sales Executive,Bachelor's,2025-11-04,0,Non-Travel,1,40469,0,1,2,2,4,Yes,3,4,No
1368,41,Female,Single,Operations,Operations Manager,PhD,2022-03-05,3,Non-Travel,2,50237,1,2,3,4,3,Yes,2,2,No
1369,28,Male,Married,Finance,Accountant,PhD,2024-12-26,1,Travel_Rarely,5,59423,1,2,2,2,3,No,4,1,No
1370,45,Female,Single,Engineering,Senior Engineer,High School,2017-10-07,8,Travel_Frequently,4,99632,3,0,1,3,3,No,4,2,Yes
1371,35,Male,Single,Operations,Logistics Coordinator,Master's,2022-01-30,3,Travel_Rarely,3,64268,1,2,1,1,4,No,3,2,No
1372,51,Female,Divorced,Sales,Account Manager,Master's,2022-01-12,3,Travel_Frequently,4,78263,3,0,3,2,1,No,4,2,Yes
1373,36,Female,Single,Operations,Logistics Coordinator,Master's,2023-04-27,2,Non-Travel,15,65151,2,1,3,2,4,Yes,3,1,No
1374,31,Female,Married,Customer Support,Support Team Lead,Bachelor's,2014-01-14,11,Travel_Rarely,5,68418,2,0,2,3,3,No,5,5,No
1375,23,Female,Single,Human Resources,HR Manager,Bachelor's,2022-02-25,3,Travel_Rarely,7,53118,0,8,2,2,3,No,4,2,No
1376,32,Male,Single,Operations,Logistics Coordinator,Bachelor's,2021-05-05,4,Non-Travel,24,61293,0,3,2,3,4,No,3,1,Yes
1377,36,Male,Divorced,Sales,Account Manager,Bachelor's,2015-05-08,10,Non-Travel,7,102786,3,0,2,3,2,Yes,3,1,No
1378,42,Female,Single,Operations,Operations Manager,Master's,2013-08-29,12,Non-Travel,9,64374,1,4,3,3,4,No,3,3,No
1379,32,Male,Married,Human Resources,Recruiter,High School,2018-05-21,7,Travel_Frequently,20,65603,2,2,1,4,4,No,3,4,Yes
1380,27,Female,Married,Sales,Account Manager,Master's,2018-11-26,7,Travel_Rarely,1,77547,0,2,3,4,2,Yes,3,0,No
1381,41,Male,Married,Customer Support,Support Team Lead,High School,2024-07-25,1,Non-Travel,12,48662,0,0,2,3,1,Yes,3,3,No
1382,26,Male,Married,Operations,Logistics Coordinator,Bachelor's,2023-09-15,2,Travel_Rarely,1,53629,1,2,2,4,3,No,2,3,No
1383,28,Male,Single,Operations,Logistics Coordinator,Master's,2023-04-07,2,Travel_Rarely,22,62838,1,1,2,3,3,No,5,2,No
1384,54,Male,Single,Operations,Operations Associate,Bachelor's,2022-05-18,3,Travel_Rarely,2,32636,0,1,4,3,4,Yes,4,1,No
1385,30,Male,Single,Finance,Accountant,Bachelor's,2024-04-11,1,Non-Travel,4,54176,0,1,2,1,3,No,4,2,Yes
1386,40,Female,Married,Sales,Sales Manager,Bachelor's,2025-07-09,0,Travel_Rarely,2,54854,0,1,4,4,3,No,2,4,No
1387,36,Male,Married,Customer Support,Support Associate,Master's,2017-09-11,8,Travel_Rarely,17,44399,3,1,2,3,4,No,3,2,No
1388,37,Male,Single,Sales,Account Manager,Bachelor's,2025-02-28,0,Travel_Rarely,8,77571,0,4,3,1,3,Yes,3,2,No
1389,32,Male,Divorced,Operations,Operations Manager,Bachelor's,2023-06-25,2,Travel_Frequently,13,45857,2,4,2,3,3,No,4,1,No
1390,33,Female,Divorced,Engineering,QA Engineer,Master's,2025-11-04,0,Non-Travel,13,97925,0,0,3,3,3,No,4,3,No
1391,37,Female,Married,Engineering,QA Engineer,Bachelor's,2025-11-05,0,Travel_Rarely,8,105890,0,4,3,4,4,Yes,4,5,No
1392,21,Male,Single,Marketing,Marketing Manager,High School,2024-10-31,1,Travel_Rarely,9,55794,0,1,4,3,3,Yes,4,3,Yes
1393,43,Female,Married,Human Resources,HR Associate,Bachelor's,2017-10-27,8,Travel_Rarely,7,48691,0,0,3,4,2,No,4,4,No
1394,41,Male,Single,Sales,Sales Manager,Bachelor's,2016-08-05,9,Travel_Rarely,3,66866,1,2,2,4,2,Yes,3,3,No
1395,38,Female,Single,Engineering,Engineering Manager,Master's,2025-08-25,0,Travel_Rarely,4,111023,0,1,2,3,2,No,4,3,Yes
1396,21,Female,Married,Sales,Sales Executive,Master's,2024-07-05,1,Travel_Frequently,8,43397,0,0,1,2,4,No,3,1,No
1397,30,Male,Married,Engineering,QA Engineer,Bachelor's,2023-06-14,2,Non-Travel,16,126198,0,1,3,2,4,Yes,3,2,No
1398,44,Male,Married,Engineering,Software Engineer,Bachelor's,2020-11-25,5,Non-Travel,1,61905,1,2,2,3,4,No,4,3,No
